Time (s),Voltage (V)
2.0518624999983787e-05,-2.516578
2.0518749999983785e-05,-2.516578
2.0518874999983784e-05,-2.516578
2.0518999999983782e-05,-2.516578
2.051912499998378e-05,-2.516578
2.051924999998378e-05,-2.516578
2.0519374999983778e-05,-2.516578
2.0519499999983777e-05,-2.516578
2.0519624999983775e-05,-2.516578
2.0519749999983774e-05,-2.516578
2.0519874999983772e-05,-2.516578
2.051999999998377e-05,-2.516578
2.052012499998377e-05,-2.516578
2.0520249999983768e-05,-2.516578
2.0520374999983767e-05,-2.516578
2.0520499999983765e-05,-2.516578
2.0520624999983764e-05,-2.559968
2.0520749999983762e-05,-2.516578
2.052087499998376e-05,-2.516578
2.052099999998376e-05,-2.559968
2.0521124999983758e-05,-2.516578
2.0521249999983757e-05,-2.516578
2.0521374999983755e-05,-2.516578
2.0521499999983754e-05,-2.516578
2.0521624999983752e-05,-2.516578
2.052174999998375e-05,-2.516578
2.052187499998375e-05,-2.516578
2.0521999999983748e-05,-2.516578
2.0522124999983747e-05,-2.559968
2.0522249999983745e-05,-2.559968
2.0522374999983744e-05,-2.516578
2.0522499999983742e-05,-2.516578
2.052262499998374e-05,-2.516578
2.052274999998374e-05,-2.516578
2.0522874999983738e-05,-2.516578
2.0522999999983737e-05,-2.516578
2.0523124999983735e-05,-2.516578
2.0523249999983734e-05,-2.516578
2.0523374999983733e-05,-2.516578
2.052349999998373e-05,-2.516578
2.052362499998373e-05,-2.559968
2.0523749999983728e-05,-2.516578
2.0523874999983727e-05,-2.559968
2.0523999999983725e-05,-2.559968
2.0524124999983724e-05,-2.559968
2.0524249999983723e-05,-2.559968
2.052437499998372e-05,-2.559968
2.052449999998372e-05,-2.559968
2.052462499998372e-05,-2.559968
2.0524749999983717e-05,-2.559968
2.0524874999983716e-05,-2.559968
2.0524999999983714e-05,-2.559968
2.0525124999983713e-05,-2.559968
2.052524999998371e-05,-2.516578
2.052537499998371e-05,-2.516578
2.052549999998371e-05,-2.516578
2.0525624999983707e-05,-2.516578
2.0525749999983706e-05,-2.516578
2.0525874999983704e-05,-2.516578
2.0525999999983703e-05,-2.516578
2.05261249999837e-05,-2.516578
2.05262499999837e-05,-2.516578
2.05263749999837e-05,-2.516578
2.0526499999983697e-05,-2.516578
2.0526624999983696e-05,-2.516578
2.0526749999983694e-05,-2.516578
2.0526874999983693e-05,-2.516578
2.052699999998369e-05,-2.473189
2.052712499998369e-05,-2.473189
2.052724999998369e-05,-2.473189
2.0527374999983687e-05,-2.473189
2.0527499999983686e-05,-2.473189
2.0527624999983684e-05,-2.4298
2.0527749999983683e-05,-2.4298
2.052787499998368e-05,-2.4298
2.052799999998368e-05,-2.4298
2.052812499998368e-05,-2.38641
2.0528249999983677e-05,-2.38641
2.0528374999983676e-05,-2.38641
2.0528499999983674e-05,-2.38641
2.0528624999983673e-05,-2.38641
2.052874999998367e-05,-2.38641
2.052887499998367e-05,-2.38641
2.052899999998367e-05,-2.38641
2.0529124999983667e-05,-2.38641
2.0529249999983666e-05,-2.38641
2.0529374999983664e-05,-2.343021
2.0529499999983663e-05,-2.38641
2.052962499998366e-05,-2.343021
2.052974999998366e-05,-2.343021
2.052987499998366e-05,-2.343021
2.0529999999983657e-05,-2.343021
2.0530124999983656e-05,-2.343021
2.0530249999983654e-05,-2.299632
2.0530374999983653e-05,-2.299632
2.053049999998365e-05,-2.299632
2.053062499998365e-05,-2.299632
2.053074999998365e-05,-2.299632
2.0530874999983647e-05,-2.299632
2.0530999999983646e-05,-2.299632
2.0531124999983645e-05,-2.256243
2.0531249999983643e-05,-2.256243
2.053137499998364e-05,-2.256243
2.053149999998364e-05,-2.256243
2.053162499998364e-05,-2.256243
2.0531749999983637e-05,-2.256243
2.0531874999983636e-05,-2.256243
2.0531999999983635e-05,-2.212853
2.0532124999983633e-05,-2.212853
2.0532249999983632e-05,-2.212853
2.053237499998363e-05,-2.169464
2.053249999998363e-05,-2.169464
2.0532624999983627e-05,-2.169464
2.0532749999983626e-05,-2.169464
2.0532874999983625e-05,-2.126075
2.0532999999983623e-05,-2.126075
2.0533124999983622e-05,-2.126075
2.053324999998362e-05,-2.082685
2.053337499998362e-05,-2.082685
2.0533499999983618e-05,-2.082685
2.0533624999983616e-05,-2.082685
2.0533749999983615e-05,-2.039296
2.0533874999983613e-05,-2.039296
2.0533999999983612e-05,-2.039296
2.053412499998361e-05,-2.039296
2.053424999998361e-05,-2.039296
2.0534374999983608e-05,-1.995907
2.0534499999983606e-05,-1.995907
2.0534624999983605e-05,-1.995907
2.0534749999983603e-05,-1.952518
2.0534874999983602e-05,-1.952518
2.05349999999836e-05,-1.952518
2.05351249999836e-05,-1.909128
2.0535249999983598e-05,-1.909128
2.0535374999983596e-05,-1.909128
2.0535499999983595e-05,-1.865739
2.0535624999983593e-05,-1.865739
2.0535749999983592e-05,-1.865739
2.053587499998359e-05,-1.865739
2.053599999998359e-05,-1.82235
2.0536124999983588e-05,-1.82235
2.0536249999983586e-05,-1.82235
2.0536374999983585e-05,-1.778961
2.0536499999983583e-05,-1.778961
2.0536624999983582e-05,-1.778961
2.053674999998358e-05,-1.778961
2.053687499998358e-05,-1.735571
2.0536999999983578e-05,-1.735571
2.0537124999983576e-05,-1.735571
2.0537249999983575e-05,-1.735571
2.0537374999983574e-05,-1.692182
2.0537499999983572e-05,-1.692182
2.053762499998357e-05,-1.648793
2.053774999998357e-05,-1.648793
2.0537874999983568e-05,-1.605403
2.0537999999983566e-05,-1.605403
2.0538124999983565e-05,-1.562014
2.0538249999983564e-05,-1.562014
2.0538374999983562e-05,-1.518625
2.053849999998356e-05,-1.518625
2.053862499998356e-05,-1.518625
2.0538749999983558e-05,-1.518625
2.0538874999983556e-05,-1.518625
2.0538999999983555e-05,-1.475236
2.0539124999983554e-05,-1.475236
2.0539249999983552e-05,-1.475236
2.053937499998355e-05,-1.431846
2.053949999998355e-05,-1.431846
2.0539624999983548e-05,-1.431846
2.0539749999983547e-05,-1.388457
2.0539874999983545e-05,-1.388457
2.0539999999983544e-05,-1.388457
2.0540124999983542e-05,-1.345068
2.054024999998354e-05,-1.345068
2.054037499998354e-05,-1.345068
2.0540499999983538e-05,-1.301679
2.0540624999983537e-05,-1.301679
2.0540749999983535e-05,-1.258289
2.0540874999983534e-05,-1.258289
2.0540999999983532e-05,-1.2149
2.054112499998353e-05,-1.2149
2.054124999998353e-05,-1.171511
2.0541374999983528e-05,-1.171511
2.0541499999983527e-05,-1.171511
2.0541624999983525e-05,-1.128121
2.0541749999983524e-05,-1.128121
2.0541874999983522e-05,-1.084732
2.054199999998352e-05,-1.084732
2.054212499998352e-05,-1.084732
2.0542249999983518e-05,-1.041343
2.0542374999983517e-05,-1.041343
2.0542499999983515e-05,-0.9979535
2.0542624999983514e-05,-0.9979535
2.0542749999983512e-05,-0.9545642
2.054287499998351e-05,-0.9545642
2.054299999998351e-05,-0.911175
2.0543124999983508e-05,-0.911175
2.0543249999983507e-05,-0.8677857
2.0543374999983505e-05,-0.8677857
2.0543499999983504e-05,-0.8243964
2.0543624999983503e-05,-0.8243964
2.05437499999835e-05,-0.7810071
2.05438749999835e-05,-0.7810071
2.0543999999983498e-05,-0.7376178
2.0544124999983497e-05,-0.6942285
2.0544249999983495e-05,-0.6942285
2.0544374999983494e-05,-0.6508393
2.0544499999983493e-05,-0.6508393
2.054462499998349e-05,-0.6074499
2.054474999998349e-05,-0.6074499
2.054487499998349e-05,-0.5640607
2.0544999999983487e-05,-0.5640607
2.0545124999983485e-05,-0.5640607
2.0545249999983484e-05,-0.5206714
2.0545374999983483e-05,-0.5206714
2.054549999998348e-05,-0.5206714
2.054562499998348e-05,-0.4772821
2.054574999998348e-05,-0.4338928
2.0545874999983477e-05,-0.4338928
2.0545999999983476e-05,-0.3905036
2.0546124999983474e-05,-0.3905036
2.0546249999983473e-05,-0.3471143
2.054637499998347e-05,-0.3471143
2.054649999998347e-05,-0.303725
2.054662499998347e-05,-0.2603357
2.0546749999983467e-05,-0.2603357
2.0546874999983466e-05,-0.2169464
2.0546999999983464e-05,-0.2169464
2.0547124999983463e-05,-0.1735571
2.054724999998346e-05,-0.1735571
2.054737499998346e-05,-0.1301678
2.054749999998346e-05,-0.1301678
2.0547624999983457e-05,-0.08677857
2.0547749999983456e-05,-0.08677857
2.0547874999983454e-05,-0.04338928
2.0547999999983453e-05,-0.04338928
2.054812499998345e-05,0.0
2.054824999998345e-05,0.04338928
2.054837499998345e-05,0.04338928
2.0548499999983447e-05,0.08677857
2.0548624999983446e-05,0.08677857
2.0548749999983444e-05,0.1301678
2.0548874999983443e-05,0.1735571
2.054899999998344e-05,0.1735571
2.054912499998344e-05,0.2169464
2.054924999998344e-05,0.2169464
2.0549374999983437e-05,0.2603357
2.0549499999983436e-05,0.2603357
2.0549624999983434e-05,0.303725
2.0549749999983433e-05,0.303725
2.054987499998343e-05,0.3471143
2.054999999998343e-05,0.3471143
2.055012499998343e-05,0.3905036
2.0550249999983427e-05,0.3905036
2.0550374999983426e-05,0.3905036
2.0550499999983424e-05,0.4338928
2.0550624999983423e-05,0.4338928
2.055074999998342e-05,0.4772821
2.055087499998342e-05,0.5206714
2.055099999998342e-05,0.5206714
2.0551124999983417e-05,0.5206714
2.0551249999983416e-05,0.5640607
2.0551374999983414e-05,0.5640607
2.0551499999983413e-05,0.6074499
2.055162499998341e-05,0.6074499
2.055174999998341e-05,0.6508393
2.055187499998341e-05,0.6508393
2.0551999999983407e-05,0.6942285
2.0552124999983406e-05,0.6942285
2.0552249999983405e-05,0.7376178
2.0552374999983403e-05,0.7376178
2.0552499999983402e-05,0.7810071
2.05526249999834e-05,0.7810071
2.05527499999834e-05,0.8243964
2.0552874999983397e-05,0.8243964
2.0552999999983396e-05,0.8243964
2.0553124999983395e-05,0.8677857
2.0553249999983393e-05,0.8677857
2.0553374999983392e-05,0.8677857
2.055349999998339e-05,0.911175
2.055362499998339e-05,0.911175
2.0553749999983388e-05,0.9545642
2.0553874999983386e-05,0.9545642
2.0553999999983385e-05,0.9979535
2.0554124999983383e-05,0.9979535
2.0554249999983382e-05,1.041343
2.055437499998338e-05,1.041343
2.055449999998338e-05,1.084732
2.0554624999983378e-05,1.084732
2.0554749999983376e-05,1.128121
2.0554874999983375e-05,1.128121
2.0554999999983373e-05,1.171511
2.0555124999983372e-05,1.171511
2.055524999998337e-05,1.171511
2.055537499998337e-05,1.2149
2.0555499999983368e-05,1.2149
2.0555624999983366e-05,1.258289
2.0555749999983365e-05,1.258289
2.0555874999983363e-05,1.301679
2.0555999999983362e-05,1.301679
2.055612499998336e-05,1.345068
2.055624999998336e-05,1.345068
2.0556374999983358e-05,1.388457
2.0556499999983356e-05,1.388457
2.0556624999983355e-05,1.431846
2.0556749999983353e-05,1.431846
2.0556874999983352e-05,1.475236
2.055699999998335e-05,1.475236
2.055712499998335e-05,1.518625
2.0557249999983348e-05,1.518625
2.0557374999983346e-05,1.518625
2.0557499999983345e-05,1.562014
2.0557624999983343e-05,1.562014
2.0557749999983342e-05,1.562014
2.055787499998334e-05,1.605403
2.055799999998334e-05,1.605403
2.0558124999983338e-05,1.648793
2.0558249999983336e-05,1.648793
2.0558374999983335e-05,1.692182
2.0558499999983334e-05,1.692182
2.0558624999983332e-05,1.692182
2.055874999998333e-05,1.735571
2.055887499998333e-05,1.735571
2.0558999999983328e-05,1.735571
2.0559124999983326e-05,1.778961
2.0559249999983325e-05,1.778961
2.0559374999983324e-05,1.778961
2.0559499999983322e-05,1.778961
2.055962499998332e-05,1.778961
2.055974999998332e-05,1.82235
2.0559874999983318e-05,1.82235
2.0559999999983317e-05,1.865739
2.0560124999983315e-05,1.865739
2.0560249999983314e-05,1.865739
2.0560374999983312e-05,1.865739
2.056049999998331e-05,1.909128
2.056062499998331e-05,1.909128
2.0560749999983308e-05,1.909128
2.0560874999983307e-05,1.952518
2.0560999999983305e-05,1.952518
2.0561124999983304e-05,1.952518
2.0561249999983302e-05,1.952518
2.05613749999833e-05,1.995907
2.05614999999833e-05,1.995907
2.0561624999983298e-05,1.995907
2.0561749999983297e-05,2.039296
2.0561874999983295e-05,2.039296
2.0561999999983294e-05,2.082685
2.0562124999983292e-05,2.082685
2.056224999998329e-05,2.082685
2.056237499998329e-05,2.082685
2.0562499999983288e-05,2.082685
2.0562624999983287e-05,2.126075
2.0562749999983285e-05,2.126075
2.0562874999983284e-05,2.126075
2.0562999999983282e-05,2.126075
2.056312499998328e-05,2.126075
2.056324999998328e-05,2.169464
2.0563374999983278e-05,2.169464
2.0563499999983277e-05,2.169464
2.0563624999983275e-05,2.212853
2.0563749999983274e-05,2.212853
2.0563874999983272e-05,2.256243
2.056399999998327e-05,2.256243
2.056412499998327e-05,2.299632
2.0564249999983268e-05,2.299632
2.0564374999983267e-05,2.299632
2.0564499999983265e-05,2.299632
2.0564624999983264e-05,2.343021
2.0564749999983263e-05,2.343021
2.056487499998326e-05,2.343021
2.056499999998326e-05,2.343021
2.0565124999983258e-05,2.343021
2.0565249999983257e-05,2.38641
2.0565374999983255e-05,2.38641
2.0565499999983254e-05,2.38641
2.0565624999983253e-05,2.38641
2.056574999998325e-05,2.38641
2.056587499998325e-05,2.38641
2.056599999998325e-05,2.38641
2.0566124999983247e-05,2.4298
2.0566249999983246e-05,2.4298
2.0566374999983244e-05,2.4298
2.0566499999983243e-05,2.4298
2.056662499998324e-05,2.4298
2.056674999998324e-05,2.4298
2.056687499998324e-05,2.4298
2.0566999999983237e-05,2.4298
2.0567124999983236e-05,2.473189
2.0567249999983234e-05,2.473189
2.0567374999983233e-05,2.473189
2.056749999998323e-05,2.473189
2.056762499998323e-05,2.473189
2.056774999998323e-05,2.473189
2.0567874999983227e-05,2.473189
2.0567999999983226e-05,2.516578
2.0568124999983224e-05,2.516578
2.0568249999983223e-05,2.516578
2.056837499998322e-05,2.516578
2.056849999998322e-05,2.516578
2.056862499998322e-05,2.516578
2.0568749999983217e-05,2.516578
2.0568874999983216e-05,2.516578
2.0568999999983214e-05,2.516578
2.0569124999983213e-05,2.516578
2.056924999998321e-05,2.516578
2.056937499998321e-05,2.559968
2.056949999998321e-05,2.559968
2.0569624999983207e-05,2.559968
2.0569749999983206e-05,2.559968
2.0569874999983204e-05,2.559968
2.0569999999983203e-05,2.559968
2.05701249999832e-05,2.559968
2.05702499999832e-05,2.559968
2.05703749999832e-05,2.559968
2.0570499999983197e-05,2.559968
2.0570624999983196e-05,2.559968
2.0570749999983194e-05,2.559968
2.0570874999983193e-05,2.559968
2.057099999998319e-05,2.559968
2.057112499998319e-05,2.559968
2.057124999998319e-05,2.559968
2.0571374999983187e-05,2.603357
2.0571499999983186e-05,2.603357
2.0571624999983184e-05,2.559968
2.0571749999983183e-05,2.603357
2.057187499998318e-05,2.603357
2.057199999998318e-05,2.603357
2.057212499998318e-05,2.603357
2.0572249999983177e-05,2.559968
2.0572374999983176e-05,2.559968
2.0572499999983175e-05,2.603357
2.0572624999983173e-05,2.603357
2.057274999998317e-05,2.603357
2.057287499998317e-05,2.603357
2.057299999998317e-05,2.603357
2.0573124999983167e-05,2.603357
2.0573249999983166e-05,2.603357
2.0573374999983165e-05,2.603357
2.0573499999983163e-05,2.603357
2.0573624999983162e-05,2.603357
2.057374999998316e-05,2.603357
2.057387499998316e-05,2.603357
2.0573999999983157e-05,2.603357
2.0574124999983156e-05,2.603357
2.0574249999983155e-05,2.603357
2.0574374999983153e-05,2.603357
2.0574499999983152e-05,2.603357
2.057462499998315e-05,2.603357
2.057474999998315e-05,2.559968
2.0574874999983148e-05,2.559968
2.0574999999983146e-05,2.559968
2.0575124999983145e-05,2.559968
2.0575249999983143e-05,2.559968
2.0575374999983142e-05,2.559968
2.057549999998314e-05,2.559968
2.057562499998314e-05,2.559968
2.0575749999983138e-05,2.559968
2.0575874999983136e-05,2.559968
2.0575999999983135e-05,2.559968
2.0576124999983133e-05,2.603357
2.0576249999983132e-05,2.603357
2.057637499998313e-05,2.603357
2.057649999998313e-05,2.603357
2.0576624999983128e-05,2.603357
2.0576749999983126e-05,2.603357
2.0576874999983125e-05,2.559968
2.0576999999983123e-05,2.559968
2.0577124999983122e-05,2.559968
2.057724999998312e-05,2.559968
2.057737499998312e-05,2.559968
2.0577499999983118e-05,2.559968
2.0577624999983116e-05,2.516578
2.0577749999983115e-05,2.516578
2.0577874999983113e-05,2.516578
2.0577999999983112e-05,2.516578
2.057812499998311e-05,2.516578
2.057824999998311e-05,2.516578
2.0578374999983108e-05,2.516578
2.0578499999983106e-05,2.516578
2.0578624999983105e-05,2.516578
2.0578749999983104e-05,2.473189
2.0578874999983102e-05,2.473189
2.05789999999831e-05,2.473189
2.05791249999831e-05,2.473189
2.0579249999983098e-05,2.473189
2.0579374999983096e-05,2.4298
2.0579499999983095e-05,2.4298
2.0579624999983094e-05,2.4298
2.0579749999983092e-05,2.4298
2.057987499998309e-05,2.4298
2.057999999998309e-05,2.4298
2.0580124999983088e-05,2.38641
2.0580249999983086e-05,2.38641
2.0580374999983085e-05,2.38641
2.0580499999983084e-05,2.38641
2.0580624999983082e-05,2.38641
2.058074999998308e-05,2.38641
2.058087499998308e-05,2.343021
2.0580999999983078e-05,2.343021
2.0581124999983077e-05,2.343021
2.0581249999983075e-05,2.343021
2.0581374999983074e-05,2.299632
2.0581499999983072e-05,2.299632
2.058162499998307e-05,2.299632
2.058174999998307e-05,2.256243
2.0581874999983068e-05,2.256243
2.0581999999983067e-05,2.256243
2.0582124999983065e-05,2.212853
2.0582249999983064e-05,2.212853
2.0582374999983062e-05,2.212853
2.058249999998306e-05,2.212853
2.058262499998306e-05,2.169464
2.0582749999983058e-05,2.169464
2.0582874999983057e-05,2.169464
2.0582999999983055e-05,2.169464
2.0583124999983054e-05,2.126075
2.0583249999983052e-05,2.126075
2.058337499998305e-05,2.126075
2.058349999998305e-05,2.126075
2.0583624999983048e-05,2.126075
2.0583749999983047e-05,2.082685
2.0583874999983045e-05,2.082685
2.0583999999983044e-05,2.082685
2.0584124999983042e-05,2.039296
2.058424999998304e-05,2.039296
2.058437499998304e-05,2.039296
2.0584499999983038e-05,2.039296
2.0584624999983037e-05,1.995907
2.0584749999983035e-05,1.995907
2.0584874999983034e-05,1.995907
2.0584999999983033e-05,1.995907
2.058512499998303e-05,1.952518
2.058524999998303e-05,1.952518
2.0585374999983028e-05,1.909128
2.0585499999983027e-05,1.909128
2.0585624999983025e-05,1.909128
2.0585749999983024e-05,1.909128
2.0585874999983023e-05,1.909128
2.058599999998302e-05,1.865739
2.058612499998302e-05,1.865739
2.058624999998302e-05,1.865739
2.0586374999983017e-05,1.82235
2.0586499999983015e-05,1.82235
2.0586624999983014e-05,1.82235
2.0586749999983013e-05,1.778961
2.058687499998301e-05,1.778961
2.058699999998301e-05,1.778961
2.058712499998301e-05,1.778961
2.0587249999983007e-05,1.778961
2.0587374999983006e-05,1.735571
2.0587499999983004e-05,1.735571
2.0587624999983003e-05,1.735571
2.0587749999983e-05,1.692182
2.0587874999983e-05,1.692182
2.0587999999983e-05,1.692182
2.0588124999982997e-05,1.648793
2.0588249999982996e-05,1.648793
2.0588374999982994e-05,1.605403
2.0588499999982993e-05,1.605403
2.058862499998299e-05,1.562014
2.058874999998299e-05,1.562014
2.058887499998299e-05,1.562014
2.0588999999982987e-05,1.518625
2.0589124999982986e-05,1.518625
2.0589249999982984e-05,1.475236
2.0589374999982983e-05,1.475236
2.058949999998298e-05,1.431846
2.058962499998298e-05,1.431846
2.058974999998298e-05,1.388457
2.0589874999982977e-05,1.388457
2.0589999999982976e-05,1.345068
2.0590124999982974e-05,1.345068
2.0590249999982973e-05,1.301679
2.059037499998297e-05,1.301679
2.059049999998297e-05,1.301679
2.059062499998297e-05,1.258289
2.0590749999982967e-05,1.258289
2.0590874999982966e-05,1.2149
2.0590999999982964e-05,1.2149
2.0591124999982963e-05,1.171511
2.059124999998296e-05,1.171511
2.059137499998296e-05,1.171511
2.059149999998296e-05,1.128121
2.0591624999982957e-05,1.128121
2.0591749999982956e-05,1.084732
2.0591874999982954e-05,1.084732
2.0591999999982953e-05,1.041343
2.059212499998295e-05,1.041343
2.059224999998295e-05,0.9979535
2.059237499998295e-05,0.9979535
2.0592499999982947e-05,0.9545642
2.0592624999982946e-05,0.9545642
2.0592749999982944e-05,0.911175
2.0592874999982943e-05,0.911175
2.059299999998294e-05,0.8677857
2.059312499998294e-05,0.8677857
2.059324999998294e-05,0.8677857
2.0593374999982937e-05,0.8243964
2.0593499999982936e-05,0.8243964
2.0593624999982935e-05,0.7810071
2.0593749999982933e-05,0.7810071
2.059387499998293e-05,0.7376178
2.059399999998293e-05,0.7376178
2.059412499998293e-05,0.7376178
2.0594249999982927e-05,0.6942285
2.0594374999982926e-05,0.6508393
2.0594499999982925e-05,0.6508393
2.0594624999982923e-05,0.6074499
2.0594749999982922e-05,0.6074499
2.059487499998292e-05,0.5640607
2.059499999998292e-05,0.5640607
2.0595124999982917e-05,0.5206714
2.0595249999982916e-05,0.4772821
2.0595374999982915e-05,0.4772821
2.0595499999982913e-05,0.4338928
2.0595624999982912e-05,0.4338928
2.059574999998291e-05,0.3905036
2.059587499998291e-05,0.3471143
2.0595999999982908e-05,0.3471143
2.0596124999982906e-05,0.303725
2.0596249999982905e-05,0.303725
2.0596374999982903e-05,0.2603357
2.0596499999982902e-05,0.2603357
2.05966249999829e-05,0.2169464
2.05967499999829e-05,0.2169464
2.0596874999982898e-05,0.1735571
2.0596999999982896e-05,0.1735571
2.0597124999982895e-05,0.1301678
2.0597249999982893e-05,0.08677857
2.0597374999982892e-05,0.08677857
2.059749999998289e-05,0.04338928
2.059762499998289e-05,0.04338928
2.0597749999982888e-05,0.0
2.0597874999982886e-05,0.0
2.0597999999982885e-05,-0.04338928
2.0598124999982883e-05,-0.04338928
2.0598249999982882e-05,-0.08677857
2.059837499998288e-05,-0.08677857
2.059849999998288e-05,-0.1301678
2.0598624999982878e-05,-0.1301678
2.0598749999982876e-05,-0.1735571
2.0598874999982875e-05,-0.1735571
2.0598999999982873e-05,-0.2169464
2.0599124999982872e-05,-0.2169464
2.059924999998287e-05,-0.2603357
2.059937499998287e-05,-0.303725
2.0599499999982868e-05,-0.303725
2.0599624999982866e-05,-0.303725
2.0599749999982865e-05,-0.3471143
2.0599874999982864e-05,-0.3471143
2.0599999999982862e-05,-0.3905036
2.060012499998286e-05,-0.3905036
2.060024999998286e-05,-0.4338928
2.0600374999982858e-05,-0.4338928
2.0600499999982856e-05,-0.4772821
2.0600624999982855e-05,-0.4772821
2.0600749999982854e-05,-0.5206714
2.0600874999982852e-05,-0.5640607
2.060099999998285e-05,-0.5640607
2.060112499998285e-05,-0.5640607
2.0601249999982848e-05,-0.6074499
2.0601374999982846e-05,-0.6074499
2.0601499999982845e-05,-0.6508393
2.0601624999982844e-05,-0.6942285
2.0601749999982842e-05,-0.6942285
2.060187499998284e-05,-0.6942285
2.060199999998284e-05,-0.7376178
2.0602124999982838e-05,-0.7376178
2.0602249999982837e-05,-0.7810071
2.0602374999982835e-05,-0.7810071
2.0602499999982834e-05,-0.8243964
2.0602624999982832e-05,-0.8243964
2.060274999998283e-05,-0.8243964
2.060287499998283e-05,-0.8677857
2.0602999999982828e-05,-0.8677857
2.0603124999982827e-05,-0.911175
2.0603249999982825e-05,-0.9545642
2.0603374999982824e-05,-0.9545642
2.0603499999982822e-05,-0.9979535
2.060362499998282e-05,-0.9979535
2.060374999998282e-05,-1.041343
2.0603874999982818e-05,-1.041343
2.0603999999982817e-05,-1.084732
2.0604124999982815e-05,-1.084732
2.0604249999982814e-05,-1.128121
2.0604374999982812e-05,-1.128121
2.060449999998281e-05,-1.171511
2.060462499998281e-05,-1.171511
2.0604749999982808e-05,-1.2149
2.0604874999982807e-05,-1.2149
2.0604999999982805e-05,-1.258289
2.0605124999982804e-05,-1.258289
2.0605249999982802e-05,-1.301679
2.06053749999828e-05,-1.301679
2.06054999999828e-05,-1.345068
2.0605624999982798e-05,-1.345068
2.0605749999982797e-05,-1.388457
2.0605874999982795e-05,-1.388457
2.0605999999982794e-05,-1.431846
2.0606124999982793e-05,-1.431846
2.060624999998279e-05,-1.475236
2.060637499998279e-05,-1.475236
2.0606499999982788e-05,-1.518625
2.0606624999982787e-05,-1.518625
2.0606749999982785e-05,-1.562014
2.0606874999982784e-05,-1.562014
2.0606999999982783e-05,-1.605403
2.060712499998278e-05,-1.605403
2.060724999998278e-05,-1.605403
2.060737499998278e-05,-1.648793
2.0607499999982777e-05,-1.648793
2.0607624999982775e-05,-1.648793
2.0607749999982774e-05,-1.692182
2.0607874999982773e-05,-1.692182
2.060799999998277e-05,-1.692182
2.060812499998277e-05,-1.735571
2.060824999998277e-05,-1.735571
2.0608374999982767e-05,-1.778961
2.0608499999982766e-05,-1.778961
2.0608624999982764e-05,-1.778961
2.0608749999982763e-05,-1.778961
2.060887499998276e-05,-1.82235
2.060899999998276e-05,-1.82235
2.060912499998276e-05,-1.865739
2.0609249999982757e-05,-1.865739
2.0609374999982756e-05,-1.909128
2.0609499999982754e-05,-1.909128
2.0609624999982753e-05,-1.909128
2.060974999998275e-05,-1.952518
2.060987499998275e-05,-1.952518
2.060999999998275e-05,-1.952518
2.0610124999982747e-05,-1.952518
2.0610249999982746e-05,-1.995907
2.0610374999982744e-05,-1.995907
2.0610499999982743e-05,-1.995907
2.061062499998274e-05,-2.039296
2.061074999998274e-05,-2.039296
2.061087499998274e-05,-2.039296
2.0610999999982737e-05,-2.082685
2.0611124999982736e-05,-2.082685
2.0611249999982734e-05,-2.082685
2.0611374999982733e-05,-2.126075
2.061149999998273e-05,-2.126075
2.061162499998273e-05,-2.126075
2.061174999998273e-05,-2.126075
2.0611874999982727e-05,-2.126075
2.0611999999982726e-05,-2.126075
2.0612124999982724e-05,-2.169464
2.0612249999982723e-05,-2.169464
2.061237499998272e-05,-2.169464
2.061249999998272e-05,-2.212853
2.061262499998272e-05,-2.212853
2.0612749999982717e-05,-2.256243
2.0612874999982716e-05,-2.256243
2.0612999999982714e-05,-2.256243
2.0613124999982713e-05,-2.256243
2.061324999998271e-05,-2.299632
2.061337499998271e-05,-2.299632
2.061349999998271e-05,-2.299632
2.0613624999982707e-05,-2.299632
2.0613749999982706e-05,-2.299632
2.0613874999982704e-05,-2.299632
2.0613999999982703e-05,-2.343021
2.06141249999827e-05,-2.343021
2.06142499999827e-05,-2.343021
2.06143749999827e-05,-2.343021
2.0614499999982697e-05,-2.38641
2.0614624999982696e-05,-2.38641
2.0614749999982695e-05,-2.38641
2.0614874999982693e-05,-2.38641
2.0614999999982692e-05,-2.38641
2.061512499998269e-05,-2.38641
2.061524999998269e-05,-2.38641
2.0615374999982687e-05,-2.4298
2.0615499999982686e-05,-2.4298
2.0615624999982685e-05,-2.4298
2.0615749999982683e-05,-2.4298
2.0615874999982682e-05,-2.4298
2.061599999998268e-05,-2.4298
2.061612499998268e-05,-2.4298
2.0616249999982678e-05,-2.4298
2.0616374999982676e-05,-2.4298
2.0616499999982675e-05,-2.4298
2.0616624999982673e-05,-2.4298
2.0616749999982672e-05,-2.4298
2.061687499998267e-05,-2.473189
2.061699999998267e-05,-2.473189
2.0617124999982668e-05,-2.473189
2.0617249999982666e-05,-2.473189
2.0617374999982665e-05,-2.473189
2.0617499999982663e-05,-2.473189
2.0617624999982662e-05,-2.473189
2.061774999998266e-05,-2.473189
2.061787499998266e-05,-2.473189
2.0617999999982658e-05,-2.473189
2.0618124999982656e-05,-2.473189
2.0618249999982655e-05,-2.473189
2.0618374999982653e-05,-2.473189
2.0618499999982652e-05,-2.516578
2.061862499998265e-05,-2.516578
2.061874999998265e-05,-2.516578
2.0618874999982648e-05,-2.516578
2.0618999999982646e-05,-2.516578
2.0619124999982645e-05,-2.516578
